Code	用户提示信息（医生、技师）	英文	Severity	Software Recoverable	上传至远程平台	服务提示报错信息	服务提示解决措施	报错子部件	服务提示解决措施--改进	Unnamed: 10
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
6、更换BC_DRV或TCU"	TCU服务工具还没开发完成）
0x28012335	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	RFCU报错, TCU Q1 TX电压错误	"1.使用服务工具，诊断TCU TR状态，查看电流电压是否正常。如若正常先观察，如异常到第二步（
2、检查TCU线缆和BC_DRV的连接情况
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
7、更换BC_DRV或TCU"	RFCU	"1.使用服务工具，诊断TCU TR状态，查看电流电压是否正常。如若正常先观察，如异常到第二步（
2、检查TCU线缆和BC_DRV的连接情况
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
7、更换BC_DRV或TCU"	TCU服务工具还没开发完成）
0x28012336	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	RFCU报错, TCU Q1 RX电流错误	"1.使用服务工具，诊断TCU TR状态，查看电流电压是否正常。如若正常先观察，如异常到第二步（
2、检查TCU线缆和BC_DRV的连接情况
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
8、更换BC_DRV或TCU"	RFCU	"1.使用服务工具，诊断TCU TR状态，查看电流电压是否正常。如若正常先观察，如异常到第二步（
2、检查TCU线缆和BC_DRV的连接情况
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
8、更换BC_DRV或TCU"	TCU服务工具还没开发完成）
0x28012337	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	RFCU报错, TCU Q1 TX电流错误	"1.使用服务工具，诊断TCU TR状态，查看电流电压是否正常。如若正常先观察，如异常到第二步（
2、检查TCU线缆和BC_DRV的连接情况
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
9、更换BC_DRV或TCU"	RFCU	"1.使用服务工具，诊断TCU TR状态，查看电流电压是否正常。如若正常先观察，如异常到第二步（
2、检查TCU线缆和BC_DRV的连接情况
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
9、更换BC_DRV或TCU"	TCU服务工具还没开发完成）
0x28012338	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	RFCU报错, TCU Q2 RX电压错误	"1.使用服务工具，诊断TCU TR状态，查看电流电压是否正常。如若正常先观察，如异常到第二步（
2、检查TCU线缆和BC_DRV的连接情况
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
10、更换BC_DRV或TCU"	RFCU	"1.使用服务工具，诊断TCU TR状态，查看电流电压是否正常。如若正常先观察，如异常到第二步（
2、检查TCU线缆和BC_DRV的连接情况
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
10、更换BC_DRV或TCU"	TCU服务工具还没开发完成）
0x28012339	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	RFCU报错, TCU Q2 TX电压错误	"1.使用服务工具，诊断TCU TR状态，查看电流电压是否正常。如若正常先观察，如异常到第二步（
2、检查TCU线缆和BC_DRV的连接情况
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
11、更换BC_DRV或TCU"	RFCU	"1.使用服务工具，诊断TCU TR状态，查看电流电压是否正常。如若正常先观察，如异常到第二步（
2、检查TCU线缆和BC_DRV的连接情况
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
11、更换BC_DRV或TCU"	TCU服务工具还没开发完成）
0x2801233A	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	RFCU报错, TCU Q2 RX电流错误	"1.使用服务工具，诊断TCU TR状态，查看电流电压是否正常。如若正常先观察，如异常到第二步（
2、检查TCU线缆和BC_DRV的连接情况
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
12、更换BC_DRV或TCU"	RFCU	"1.使用服务工具，诊断TCU TR状态，查看电流电压是否正常。如若正常先观察，如异常到第二步（
2、检查TCU线缆和BC_DRV的连接情况
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
12、更换BC_DRV或TCU"	TCU服务工具还没开发完成）
0x2801233B	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	RFCU报错, TCU Q2 TX电流错误	"1.使用服务工具，诊断TCU TR状态，查看电流电压是否正常。如若正常先观察，如异常到第二步（
2、检查TCU线缆和BC_DRV的连接情况
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
13、更换BC_DRV或TCU"	RFCU	"1.使用服务工具，诊断TCU TR状态，查看电流电压是否正常。如若正常先观察，如异常到第二步（
2、检查TCU线缆和BC_DRV的连接情况
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
13、更换BC_DRV或TCU"	TCU服务工具还没开发完成）
0x2801233C	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	RFCU报错, NRX 板温度过高	"1.使用服务工具，诊断TCU TR状态，查看电流电压是否正常。如若正常先观察，如异常到第二步（
2、检查TCU线缆和BC_DRV的连接情况
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
14、更换BC_DRV或TCU"	RFCU	"1.使用服务工具，诊断TCU TR状态，查看电流电压是否正常。如若正常先观察，如异常到第二步（
2、检查TCU线缆和BC_DRV的连接情况
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
14、更换BC_DRV或TCU"	TCU服务工具还没开发完成）
0x2801238C	线圈状态警告，请检查线圈是否插牢或重新插拔，若问题未能解决请联系服务工程师	Coils warning. Reconnect or contact the service engineer	Warning	No	Yes	RFCU告警, LC Idle电压告警	1. 结合其他错误信息判断 2. 重启系统	RFCU	"1.使用服务工具，诊断TCU TR状态，查看电流电压是否正常。如若正常先观察，如异常到第二步（
2、检查TCU线缆和BC_DRV的连接情况
3、检查RFCU Power电源54V/-8V 电源的指示灯是否正常，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量TCU线缆PIN1,PIN5,PIN7,PIN9是否可以检查到二极管电压
15、更换BC_DRV或TCU"	TCU服务工具还没开发完成）
0x2801238D	线圈状态警告，请检查线圈是否插牢或重新插拔，若问题未能解决请联系服务工程师	Coils warning. Reconnect or contact the service engineer	Warning	No	Yes	RFCU告警, LC Detune电压告警	"1.使用服务工具，诊断报错的线圈Tune/Detune状态，查看电流电压是否正常。如若正常先观察，如异常到第二步
2、检查报错线圈线缆和NRX、以及线圈插座连接情况
3、检查RFCU Power 15V和-8V 电源的指示灯是否点亮，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量报错线圈的同轴插针是否可以检查到电压，如无法检查到二极管电压则更换线圈
5、使用万用表二极管挡位，将报错线圈对应NRX X3和X4线缆拔出，测量线缆PIN1-8是否可以检查到二极管电压，若检查电压异常，需要检查线缆"	RFCU	"1.使用服务工具，诊断报错的线圈Tune/Detune状态，查看电流电压是否正常。如若正常先观察，如异常到第二步
2、检查报错线圈线缆和NRX、以及线圈插座连接情况
3、检查RFCU Power 15V和-8V 电源的指示灯是否点亮，若异常需要检查RFCU供电电源
4、使用万用表二极管挡位，测量报错线圈的同轴插针是否可以检查到电压，如无法检查到二极管电压则更换线圈
5、使用万用表二极管挡位，将报错线圈对应NRX X3和X4线缆拔出，测量线缆PIN1-8是否可以检查到二极管电压，若检查电压异常，需要检查线缆"	TCU服务工具还没开发完成）
0x2801238E	线圈状态警告，请检查线圈是否插牢或重新插拔，若问题未能解决请联系服务工程师	Coils warning. Reconnect or contact the service engineer	Warning	No	Yes	RFCU告警, LC Tune电压告警	"1.使用服务工具，诊断报错的线圈Tune/Detune状态，查看电流电压是否正常。如若正常先观察，如异常到第二步
